type_id,valeur_id,devise,montant,nom_complet,statut,error_message
PERSONAL_ID,8695236623,XOF,1000,Lionel Fagbemi,SUCCES,
PERSONAL_ID,5254023937,XOF,100,Prisca Adjaho,SUCCES,
PERSONAL_ID,3546161968,XOF,7500,Ange Adimou,SUCCES,
PERSONAL_ID,9355180680,XOF,100,Irène Agbo,SUCCES,
PERSONAL_ID,9722220638,XOF,250,Aurore Avocè,SUCCES,
PERSONAL_ID,5078746252,XOF,10000,Dieudonné Agossa,SUCCES,
PERSONAL_ID,1462577434,XOF,250,Mariam Chabi,SUCCES,
PERSONAL_ID,8849897410,XOF,500,Sylvie Adéyèmi,SUCCES,
PERSONAL_ID,3443096050,XOF,2500,Ange Hountondji,SUCCES,
PERSONAL_ID,1428081705,XOF,7500,Landry Assogba,SUCCES,
PERSONAL_ID,4219419582,XOF,500,Valentin Deguenon,SUCCES,
PERSONAL_ID,9608426236,XOF,2500,Fabrice Adéyèmi,SUCCES,
PERSONAL_ID,6757538845,XOF,2500,Germaine Fagbohoun,SUCCES,
PERSONAL_ID,8380763897,XOF,1000,Ange-Marie Adjovi,SUCCES,
PERSONAL_ID,5316247796,XOF,250,Patrice Soglo,SUCCES,
PERSONAL_ID,0510211707,XOF,7500,Malick Agossa,SUCCES,
PERSONAL_ID,9145033271,XOF,100,Fabrice Deguenon,SUCCES,
PERSONAL_ID,6721290449,XOF,2500,Gildas Dossou,SUCCES,
PERSONAL_ID,6722690029,NGN,500,Mariam Djegui,ECHOUE,La devise n'est pas autorisée
PERSONAL_ID,7782097414,XOF,500,Pacôme Zannou,SUCCES,
PERSONAL_ID,5479486153,XOF,15000,Serge Adimou,SUCCES,
PERSONAL_ID,7764459214,XOF,50000,Marlène Houénou,SUCCES,
PERSONAL_ID,5903875630,XOF,7500,Judith Ahouansou,SUCCES,
PERSONAL_ID,7003709553,XOF,250,Lionel Houngbédji,SUCCES,
PERSONAL_ID,4256906754,XOF,15000,Donatien Houndjo,SUCCES,
PERSONAL_ID,3534491789,XOF,7500,Rosine Adéyèmi,SUCCES,
PERSONAL_ID,4054927325,XOF,2500,Ange Hounsa,SUCCES,
PERSONAL_ID,0402264819,XOF,5000,Honoré Dossou,SUCCES,
PERSONAL_ID,1650316780,XOF,100,Noël Azonhidé,SUCCES,
PERSONAL_ID,5043758485,XOF,250,Irène Deguenon,SUCCES,
PERSONAL_ID,7985346803,XOF,1000,Rita Houénou,SUCCES,
PERSONAL_ID,0026306934,XOF,100,Marlène Djegui,SUCCES,
PERSONAL_ID,2348730676,XOF,1000,Valentin Hountondji,SUCCES,
PERSONAL_ID,0641636326,XOF,50000,Ulrich Zinsou,SUCCES,
PERSONAL_ID,8388231521,XOF,2500,Emile Hountondji,SUCCES,
PERSONAL_ID,4303824372,XOF,50000,Malick Yayi,SUCCES,
PERSONAL_ID,1047052871,XOF,5000,Hervé Kpakpo,SUCCES,
PERSONAL_ID,3910312867,XOF,10000,Gildas Dossou,SUCCES,
PERSONAL_ID,2799840839,XOF,10000,Ulrich Hountondji,SUCCES,
PERSONAL_ID,3019659453,XOF,50000,Ange-Marie Agossa,SUCCES,
PERSONAL_ID,3400042267,XOF,20000,Mariam Gandonou,SUCCES,
PERSONAL_ID,9951748222,XOF,5000,Roland Agbo,SUCCES,
PERSONAL_ID,8942334356,XOF,5000,Théophile Adjaho,SUCCES,
PERSONAL_ID,5812048143,XOF,1000,Pacôme Hounguevou,SUCCES,
PERSONAL_ID,6291737293,XOF,20000,Prisca Hountondji,SUCCES,
PERSONAL_ID,5880710817,XOF,7500,Patrice Avocè,SUCCES,
PERSONAL_ID,0561942771,XOF,7500,Roland Lokossou,SUCCES,
PERSONAL_ID,0381676556,XOF,20000,Claude Kpakpo,SUCCES,
PERSONAL_ID,9761193547,XOF,5000,Ange Ahouansou,SUCCES,
PERSONAL_ID,105637422X,XOF,5000,Ismaël Adéyèmi,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,5822377245,XOF,15000,Pacôme Ahouandjinou,SUCCES,
PERSONAL_ID,5043676872,XOF,1000,Christelle Tchibozo,SUCCES,
PERSONAL_ID,7581609982,XOF,7500,Ismaël Adéyèmi,SUCCES,
PERSONAL_ID,4486198209,XOF,250,Marlène Houndjo,SUCCES,
PERSONAL_ID,5603015481,XOF,100,Kossi Deguenon,SUCCES,
PERSONAL_ID,2645566916,XOF,7500,Pacôme Tokoudagba,SUCCES,
PERSONAL_ID,7716822146,XOF,20000,Ruth Koukpaki,SUCCES,
PERSONAL_ID,8196260740,XOF,15000,Emile Agossa,SUCCES,
PERSONAL_ID,1130703936,XOF,5000,Lionel Adjovi,SUCCES,
PERSONAL_ID,3755621874,XOF,5000,Olivier Adimou,SUCCES,
PERSONAL_ID,7618001877,XOF,100,Dieudonné Agbo,SUCCES,
PERSONAL_ID,9050207308,XOF,7500,Pacôme Adimou,SUCCES,
PERSONAL_ID,6974935102,XOF,5000,Aminata Adéyèmi,SUCCES,
PERSONAL_ID,6627473396,XOF,10000,Valentin Adjovi,SUCCES,
PERSONAL_ID,2309071713,XOF,20000,Fabrice Fagbemi,SUCCES,
PERSONAL_ID,0840926721,XOF,500,Lionel Djossou,SUCCES,
PERSONAL_ID,9310706034,XOF,5000,Ruth Gandonou,SUCCES,
PERSONAL_ID,7029876885,XOF,15000,Boris Zinsou,SUCCES,
PERSONAL_ID,1315400144,XOF,100,Justine Tokoudagba,SUCCES,
PERSONAL_ID,9934777519,XOF,1000,Sylvie Ahouandjinou,SUCCES,
PERSONAL_ID,7643952688,XOF,250,Hervé Djegui,SUCCES,
PERSONAL_ID,3731598873,XOF,15000,Ulrich Kpangon,SUCCES,
PERSONAL_ID,8498199019,XOF,10000,Lionel Azonhidé,SUCCES,
PERSONAL_ID,4809867864,XOF,15000,Fabrice Hounsa,SUCCES,
PERSONAL_ID,7852688486,XOF,50000,Fabrice Hounguevou,SUCCES,
PERSONAL_ID,6947151403,XOF,500,Ulrich Gbaguidi,SUCCES,
PERSONAL_ID,4413538888,XOF,100,Emile Dossou,SUCCES,
PERSONAL_ID,2841453479,XOF,7500,Gildas Deguenon,SUCCES,
PERSONAL_ID,4609622220,XOF,5000,Pacôme Adéyèmi,SUCCES,
PERSONAL_ID,5217551081,XOF,10000,Valentin Fagbemi,SUCCES,
PERSONAL_ID,9122370094,XOF,500,Justine Agossa,SUCCES,
PERSONAL_ID,1218416103,XOF,500,Samson Tokoudagba,SUCCES,
PERSONAL_ID,0645731097,XOF,2500,Boris Kpangon,SUCCES,
PERSONAL_ID,0029839214,XOF,250,Boris Zannou,SUCCES,
PERSONAL_ID,099814277X,XOF,500,Sylvie Agbo,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,5400811067,XOF,2500,Olivier Avocè,SUCCES,
PERSONAL_ID,2565712918,XOF,100,Roland Kpakpo,SUCCES,
PERSONAL_ID,3131350844,XOF,2500,Joseph Tokoudagba,SUCCES,
PERSONAL_ID,0796902325,XOF,20000,Rosine Adjaho,SUCCES,
PERSONAL_ID,2491317208,XOF,10000,Kossi Adéyèmi,SUCCES,
PERSONAL_ID,7695108351,XOF,250,Honoré Koukpaki,SUCCES,
PERSONAL_ID,0296929127,XOF,7500,Christelle Lokossou,SUCCES,
PERSONAL_ID,1049335290,XOF,250,Gildas Kpakpo,SUCCES,
PERSONAL_ID,3048715937,XOF,250,Ruth Olory,SUCCES,
PERSONAL_ID,7959471377,XOF,15000,Hervé Hountondji,SUCCES,
PERSONAL_ID,0809024941,XOF,20000,Abdou Dossou,SUCCES,
PERSONAL_ID,2568670104,XOF,100,Irène Olory,SUCCES,
PERSONAL_ID,0760679873,XOF,20000,Aurore Lokossou,SUCCES,
PERSONAL_ID,1182873718,XOF,500,Patrice Gbaguidi,SUCCES,
PERSONAL_ID,302275560,XOF,20000,Samson Koukpaki,ECHOUE,La valeur doit comporter 10 chiffres
PERSONAL_ID,2500542502,XOF,100,Aminata Soglo,SUCCES,
PERSONAL_ID,8982657919,XOF,7500,Ange Zannou,SUCCES,
PERSONAL_ID,6463908253,XOF,100,Valentin Kpangon,SUCCES,
PERSONAL_ID,0867498393,XOF,100,Serge Tchibozo,SUCCES,
PERSONAL_ID,7551739379,XOF,7500,Malick Gandonou,SUCCES,
PERSONAL_ID,4997696760,XOF,500,Irène Olory,SUCCES,
PERSONAL_ID,1584616948,XOF,250,Serge Djossou,SUCCES,
PERSONAL_ID,5419029183,XOF,2500,Blandine Chabi,SUCCES,
PERSONAL_ID,8421011027,XOF,20000,Christelle Houkpe,SUCCES,
PERSONAL_ID,7206902985,XOF,15000,Marlène Zannou,SUCCES,
PERSONAL_ID,5605552143,XOF,250,Prisca Kpakpo,SUCCES,
PERSONAL_ID,1017642809,XOF,10000,Gildas Hounkpè,SUCCES,
PERSONAL_ID,365081157,XOF,15000,Kossi Kpakpo,ECHOUE,La valeur doit comporter 10 chiffres
PERSONAL_ID,4575662157,XOF,100,Blandine Agbo,SUCCES,
PHONE,5767860091,XOF,1000,Ulrich Hounkpè,ECHOUE,Le type est invalide
PERSONAL_ID,9967202053,XOF,500,Mariam Azon,SUCCES,
PERSONAL_ID,1089373155,XOF,2500,Donatien Houkpe,SUCCES,
PERSONAL_ID,7956754164,XOF,100,Ruth Tokoudagba,SUCCES,
PERSONAL_ID,0047783527,XOF,100,Germaine Deguenon,SUCCES,
PERSONAL_ID,3368180670,XOF,15000,Chabi Avocè,SUCCES,
PERSONAL_ID,1142386058,XOF,250,Roland Deguenon,SUCCES,
PERSONAL_ID,6591701275,XOF,5000,Boris Koukpaki,SUCCES,
PERSONAL_ID,4764058252,XOF,50000,Noël Kpakpo,SUCCES,
PERSONAL_ID,6392890356,XOF,10000,Judith Hounsa,SUCCES,
PERSONAL_ID,6221514550,XOF,20000,Jacques Olory,SUCCES,
PERSONAL_ID,6716845413,XOF,5000,Dieudonné Gbaguidi,SUCCES,
PERSONAL_ID,2828443678,XOF,5000,Blandine Ahouansou,SUCCES,
PERSONAL_ID,7341591615,XOF,10000,Judith Dossou,SUCCES,
PERSONAL_ID,368306998X,XOF,5000,Fabrice Tchibozo,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,3741135769,XOF,100,Joseph Adjaho,SUCCES,
PERSONAL_ID,7077519609,XOF,500,Gildas Agbo,SUCCES,
PERSONAL_ID,6504907435,XOF,5000,Ulrich Agossa,SUCCES,
PERSONAL_ID,8621697051,XOF,250,Ismaël Hounkpè,SUCCES,
PERSONAL_ID,7892915235,XOF,1000,Irène Ahouandjinou,SUCCES,
PERSONAL_ID,0327487452,XOF,20000,Prisca Ahossi,SUCCES,
PERSONAL_ID,9092676989,XOF,50000,Germaine Houkpe,SUCCES,
PERSONAL_ID,8275272205,XOF,20000,Emile Adéyèmi,SUCCES,
PERSONAL_ID,0188005677,XOF,15000,Fabrice Fagbohoun,SUCCES,
PERSONAL_ID,6731654681,XOF,5000,Noël Houngbédji,SUCCES,
PERSONAL_ID,6466458009,XOF,250,Kossi Houngbédji,SUCCES,
PERSONAL_ID,9802243485,XOF,1000,Malick Djegui,SUCCES,
PERSONAL_ID,2643562379,XOF,10000,Irène Ahossi,SUCCES,
PERSONAL_ID,3615011117,XOF,100,Justine Assogba,SUCCES,
PERSONAL_ID,8736159574,XOF,1000,Fabrice Houénou,SUCCES,
PERSONAL_ID,7188869970,XOF,1000,Pacôme Hounsa,SUCCES,
PERSONAL_ID,6400684818,XOF,2500,Serge Fagbemi,SUCCES,
PERSONAL_ID,1649482623,XOF,15000,Lionel Deguenon,SUCCES,
PERSONAL_ID,2057532337,XOF,5000,Olivier Zinsou,SUCCES,
PERSONAL_ID,8668940314,XOF,500,Blandine Assogba,SUCCES,
PERSONAL_ID,6316546077,XOF,15000,Abdou Gandonou,SUCCES,
PERSONAL_ID,4985503305,XOF,10000,Justine Tchibozo,SUCCES,
PERSONAL_ID,0452627235,XOF,100,Irène Houngbédji,SUCCES,
PERSONAL_ID,6400383144,XOF,250,Gildas Tchibozo,SUCCES,
PERSONAL_ID,7443261556,XOF,15000,Olivier Gbaguidi,SUCCES,
PERSONAL_ID,9502940289,XOF,20000,Blandine Dossou,SUCCES,
PERSONAL_ID,3259637734,XOF,10000,Catherine Lokossou,SUCCES,
PERSONAL_ID,2057043227,XOF,2500,Fabrice Hounguevou,SUCCES,
PERSONAL_ID,4320445271,XOF,15000,Kossi Chabi,SUCCES,
PERSONAL_ID,1089534921,XOF,100,Pacôme Fagbohoun,SUCCES,
PERSONAL_ID,7450549692,XOF,5000,Blandine Azonhidé,SUCCES,
PERSONAL_ID,3714789750,XOF,5000,Germaine Yayi,SUCCES,
PERSONAL_ID,9209316693,XOF,10000,Théophile Agbo,SUCCES,
PERSONAL_ID,8255382254,XOF,100,Ulrich Yayi,SUCCES,
PERSONAL_ID,6842797373,XOF,5000,Aminata Tokoudagba,SUCCES,
PERSONAL_ID,0081982663,XOF,5000,Valentin Djegui,SUCCES,
PERSONAL_ID,5895778057,XOF,50000,Aminata Fagbohoun,SUCCES,
PERSONAL_ID,6867439506,XOF,500,Valentin Djegui,SUCCES,
PERSONAL_ID,1813389603,XOF,50000,Ulrich Kpakpo,SUCCES,
PERSONAL_ID,013146262X,XOF,50000,Noël Hounsa,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,8261688029,XOF,15000,Valentin Zannou,SUCCES,
PERSONAL_ID,0471802236,XOF,250,Dieudonné Azon,SUCCES,
PERSONAL_ID,4996065345,XOF,250,Patrice Lokossou,SUCCES,
PERSONAL_ID,1994032701,XOF,250,Olivier Tokoudagba,SUCCES,
PERSONAL_ID,5494712364,XOF,250,Mariam Ahouansou,SUCCES,
PERSONAL_ID,2709641335,XOF,5000,Serge Soglo,SUCCES,
PERSONAL_ID,5002404466,XOF,50000,Justine Houngbédji,SUCCES,
PERSONAL_ID,0559435292,XOF,2500,Lionel Azon,SUCCES,
PERSONAL_ID,0837911550,XOF,7500,Honoré Hounsa,SUCCES,
PERSONAL_ID,3352489067,XOF,100,Sylvie Adimou,SUCCES,
PERSONAL_ID,9073875269,XOF,250,Germaine Hounsa,SUCCES,
PERSONAL_ID,643834463,XOF,10000,Mariam Agbo,ECHOUE,La valeur doit comporter 10 chiffres
PERSONAL_ID,9655389772,XOF,20000,Flora Yayi,SUCCES,
PERSONAL_ID,6246188043,XOF,7500,Jacques Hounguevou,SUCCES,
PERSONAL_ID,6711502972,XOF,2500,Joseph Koukpaki,SUCCES,
PERSONAL_ID,9224240053,XOF,250,Chabi Deguenon,SUCCES,
PERSONAL_ID,9321628397,XOF,15000,Roland Hounsa,SUCCES,
PERSONAL_ID,7254310120,XOF,20000,Chabi Olory,SUCCES,
PERSONAL_ID,0550035831,XOF,2500,Honoré Chabi,SUCCES,
PERSONAL_ID,7732160293,XOF,500,Lionel Tchibozo,SUCCES,
PERSONAL_ID,2010983902,XOF,500,Pacôme Lokossou,SUCCES,
PERSONAL_ID,2219226531,XOF,2500,Irène Adjovi,SUCCES,
PERSONAL_ID,6937514207,XOF,500,Ulrich Kpakpo,SUCCES,
PERSONAL_ID,9257762786,XOF,7500,Boris Yayi,SUCCES,
PERSONAL_ID,8783805243,XOF,2500,Ruth Tokoudagba,SUCCES,
PERSONAL_ID,1093472014,XOF,15000,Malick Soglo,SUCCES,
PERSONAL_ID,5129711725,XOF,50000,Judith Fagbemi,SUCCES,
PERSONAL_ID,6142438571,XOF,cent,Flora Zinsou,ECHOUE,Le montant doit être un nombre positif
PERSONAL_ID,2164086629,XOF,1000,Ruth Houngbédji,SUCCES,
PERSONAL_ID,9930600576,XOF,50000,Irène Lokossou,SUCCES,
PERSONAL_ID,7027254724,XOF,250,Pacôme Adimou,SUCCES,
PERSONAL_ID,3877364604,XOF,100,Christelle Houkpe,SUCCES,
PERSONAL_ID,6868173540,XOF,250,Malick Zinsou,SUCCES,
PERSONAL_ID,7771039066,XOF,7500,Roland Zannou,SUCCES,
PERSONAL_ID,7833087444,XOF,2500,Olivier Hountondji,SUCCES,
PERSONAL_ID,4843446775,XOF,2500,Fabrice Kpangon,SUCCES,
PERSONAL_ID,8803105956,XOF,5000,Catherine Deguenon,SUCCES,
PERSONAL_ID,7346287095,XOF,10000,Donatien Gandonou,SUCCES,
PERSONAL_ID,5160806485,XOF,100,Prisca Houngbédji,SUCCES,
PERSONAL_ID,1998627634,XOF,20000,Blandine Tchibozo,SUCCES,
PERSONAL_ID,4143443416,XOF,500,Chabi Azon,SUCCES,
PERSONAL_ID,5337313662,XOF,20000,Dieudonné Djossou,SUCCES,
PERSONAL_ID,3414467137,XOF,15000,Valentin Deguenon,SUCCES,
PERSONAL_ID,487760110,XOF,5000,Noël Adimou,ECHOUE,La valeur doit comporter 10 chiffres
PERSONAL_ID,7303968527,XOF,2500,Roland Djegui,SUCCES,
PERSONAL_ID,1658254630,XOF,1000,Flora Hounkpè,SUCCES,
PERSONAL_ID,877839461X,XOF,5000,Marlène Hounkpè,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,7222779234,XOF,15000,Dieudonné Hountondji,SUCCES,
PERSONAL_ID,9276172165,XOF,5000,Abdou Houkpe,SUCCES,
PERSONAL_ID,2673692939,XOF,500,Justine Ahossi,SUCCES,
PERSONAL_ID,1994912983,XOF,2500,Lionel Adjovi,SUCCES,
PERSONAL_ID,8058430925,XOF,15000,Ange-Marie Adjovi,SUCCES,
PERSONAL_ID,9450553627,XOF,20000,Mariam Houénou,SUCCES,
PERSONAL_ID,113535461X,XOF,50000,Catherine Djegui,ECHOUE,La valeur doit être un nombre et La valeur doit comporter 10 chiffres
PERSONAL_ID,4104004914,XOF,7500,Patrice Tokoudagba,SUCCES,
PERSONAL_ID,0671708672,XOF,7500,Catherine Zannou,SUCCES,
PERSONAL_ID,7396295520,XOF,7500,Landry Agossa,SUCCES,
PERSONAL_ID,9388852663,XOF,100,Prisca Hounsa,SUCCES,
PERSONAL_ID,9147261140,XOF,250,Chabi Olory,SUCCES,
PERSONAL_ID,8602470708,XOF,5000,Olivier Djegui,SUCCES,
PERSONAL_ID,0132242985,XOF,7500,Catherine Hountondji,SUCCES,
PERSONAL_ID,4355160032,XOF,500,Prisca Olory,SUCCES,
PERSONAL_ID,3011641327,XOF,7500,Aminata Dossou,SUCCES,
PERSONAL_ID,9105867533,XOF,250,Noël Dossou,SUCCES,
PERSONAL_ID,9502973853,XOF,50000,Christelle Hountondji,SUCCES,
PERSONAL_ID,0488965605,XOF,50000,Kossi Adimou,SUCCES,
PERSONAL_ID,9167293533,XOF,10000,Aminata Ahouansou,SUCCES,
PERSONAL_ID,6439635069,XOF,500,Ruth Gandonou,SUCCES,
PERSONAL_ID,9443831365,XOF,7500,Lionel Ahouansou,SUCCES,
PERSONAL_ID,2212393795,XOF,7500,Claude Avocè,SUCCES,
PERSONAL_ID,2527792428,XOF,100,Roland Agbo,SUCCES,
PERSONAL_ID,1383015591,XOF,250,Noël Kpakpo,SUCCES,
PERSONAL_ID,2205393812,XOF,20000,Hervé Zinsou,SUCCES,
PERSONAL_ID,2308995516,XOF,500,Ismaël Fagbemi,SUCCES,
PERSONAL_ID,3489963376,XOF,1000,Donatien Deguenon,SUCCES,
PERSONAL_ID,7574208912,XOF,20000,Blandine Adjaho,SUCCES,
PERSONAL_ID,1840969224,XOF,10000,Ange Hountondji,SUCCES,
PERSONAL_ID,5740428973,XOF,20000,Landry Agossa,SUCCES,
PERSONAL_ID,6193584434,XOF,100,Olivier Soglo,SUCCES,
PERSONAL_ID,1038096788,XOF,500,Honoré Hountondji,SUCCES,
PERSONAL_ID,1004071942,XOF,250,Aurore Gandonou,SUCCES,
PERSONAL_ID,6223878501,XOF,15000,Emile Zinsou,SUCCES,
PERSONAL_ID,3629556450,XOF,1000,Sylvie Ahouansou,SUCCES,
PERSONAL_ID,4632984088,XOF,50000,Rita Chabi,SUCCES,
PERSONAL_ID,9882496476,XOF,50000,Prisca Ahouandjinou,SUCCES,
PERSONAL_ID,0678970915,XOF,2500,Germaine Houndjo,SUCCES,
PERSONAL_ID,4016952397,XOF,2500,Hervé Lokossou,SUCCES,
PERSONAL_ID,0181155155,XOF,50000,Samson Yayi,SUCCES,
PERSONAL_ID,3007605948,XOF,2500,Christelle Adéyèmi,SUCCES,
PERSONAL_ID,0532461072,XOF,1000,Marlène Olory,SUCCES,
PERSONAL_ID,4343443452,XOF,100,Germaine Lokossou,SUCCES,
PERSONAL_ID,4685540205,XOF,10000,Samson Djossou,SUCCES,
PERSONAL_ID,0712698777,XOF,15000,Olivier Ahouansou,SUCCES,
PERSONAL_ID,3558170055,XOF,20000,Ruth Fagbemi,SUCCES,
PERSONAL_ID,3752551966,XOF,5000,Rita Zannou,SUCCES,
PERSONAL_ID,8305721156,XOF,10000,Irène Avocè,SUCCES,
PERSONAL_ID,7558364593,XOF,50000,Roland Hounkpè,SUCCES,
PERSONAL_ID,4283063186,XOF,500,Serge Houndjo,SUCCES,
PERSONAL_ID,8771131104,XOF,15000,Samson Djossou,SUCCES,
PERSONAL_ID,4401045211,XOF,10000,Aurore Adimou,SUCCES,
PERSONAL_ID,9784075083,XOF,250,Donatien Adimou,SUCCES,
PERSONAL_ID,8815905461,XOF,250,Joseph Lokossou,SUCCES,
PERSONAL_ID,4107482421,XOF,100,Flora Azon,SUCCES,
PERSONAL_ID,1016006137,XOF,500,Patrice Houndjo,SUCCES,
PERSONAL_ID,5886016806,XOF,1000,Abdou Adimou,SUCCES,
PERSONAL_ID,1952510808,XOF,20000,Mariam Ahouansou,SUCCES,
PERSONAL_ID,3635114088,XOF,5000,Kossi Agossa,SUCCES,
PERSONAL_ID,5080280958,XOF,50000,Prisca Dossou,SUCCES,
PERSONAL_ID,0786974020,XOF,1000,Landry Ahossi,SUCCES,
PERSONAL_ID,7048268478,XOF,1000,Lionel Olory,SUCCES,
PERSONAL_ID,5443312838,XOF,500,Boris Fagbemi,SUCCES,
PERSONAL_ID,3760852066,XOF,500,Lionel Kpangon,SUCCES,
PERSONAL_ID,2693197769,XOF,500,Flora Adjaho,SUCCES,
PERSONAL_ID,4711983838,XOF,20000,Roland Hounsa,SUCCES,
PERSONAL_ID,8347927339,XOF,250,Justine Houénou,SUCCES,
PERSONAL_ID,9113228356,XOF,2500,Joseph Fagbohoun,SUCCES,
PERSONAL_ID,2067955666,XOF,100,Christelle Houkpe,SUCCES,
PERSONAL_ID,9543897651,XOF,50000,Hervé Adimou,SUCCES,
PERSONAL_ID,7945630272,XOF,500,Noël Zinsou,SUCCES,
PERSONAL_ID,5495640174,XOF,20000,Germaine Azonhidé,SUCCES,
PERSONAL_ID,6324602800,XOF,100,Landry Zannou,SUCCES,
PERSONAL_ID,7508200838,XOF,7500,Malick Azonhidé,SUCCES,
PERSONAL_ID,6888667729,XOF,100,Mariam Azon,SUCCES,
PERSONAL_ID,5341938632,XOF,2500,Ismaël Houénou,SUCCES,
PERSONAL_ID,5238140837,XOF,10000,Samson Olory,SUCCES,
PERSONAL_ID,3553577256,XOF,1000,Valentin Gandonou,SUCCES,
PERSONAL_ID,7413343321,XOF,100,Aurore Tchibozo,SUCCES,
PERSONAL_ID,8057789944,XOF,15000,Chabi Lokossou,SUCCES,
PERSONAL_ID,9848024634,XOF,20000,Lionel Houénou,SUCCES,
PERSONAL_ID,5835255608,XOF,50000,Ulrich Ahossi,SUCCES,
PERSONAL_ID,2844637935,XOF,1000,Abdou Fagbohoun,SUCCES,
PERSONAL_ID,9081008646,XOF,50000,,SUCCES,
PERSONAL_ID,6177215217,XOF,500,Blandine Houénou,SUCCES,
PERSONAL_ID,5412823693,XOF,1000,Fabrice Hounguevou,SUCCES,
PERSONAL_ID,4789406368,XOF,500,Dieudonné Assogba,SUCCES,
PERSONAL_ID,0126944269,XOF,1000,Théophile Houndjo,SUCCES,
PERSONAL_ID,4336105906,XOF,10000,Justine Djossou,SUCCES,
PERSONAL_ID,9996150562,XOF,7500,Roland Ahouandjinou,SUCCES,
PERSONAL_ID,0805841304,XOF,250,Gildas Houkpe,SUCCES,
PERSONAL_ID,9657897890,XOF,100,Landry Lokossou,SUCCES,
PERSONAL_ID,2857956210,XOF,50000,Claude Assogba,SUCCES,
PERSONAL_ID,4937646777,XOF,500,Ange-Marie Houkpe,SUCCES,
PERSONAL_ID,8354030377,XOF,500,Jacques Houngbédji,SUCCES,
PERSONAL_ID,5640466647,XOF,1000,Ulrich Azon,SUCCES,
PERSONAL_ID,8135889668,XOF,2500,Joseph Gandonou,SUCCES,
PERSONAL_ID,484219545,XOF,250,Kossi Fagbohoun,ECHOUE,La valeur doit comporter 10 chiffres
PERSONAL_ID,8951684017,XOF,50000,Boris Yayi,SUCCES,
PERSONAL_ID,5483274459,XOF,250,Honoré Dossou,SUCCES,
PERSONAL_ID,7789979851,XOF,2500,Lionel Koukpaki,SUCCES,
PERSONAL_ID,1808432002,XOF,7500,Aminata Chabi,SUCCES,
PERSONAL_ID,1460162270,26550480,XOF,10000,ECHOUE,La devise n'est pas autorisée et Le montant doit être un nombre positif
PERSONAL_ID,1581654651,XOF,500,Serge Soglo,SUCCES,
PERSONAL_ID,8278839291,XOF,15000,Noël Djossou,SUCCES,
PHONE,6919018670,XOF,7500,Valentin Olory,ECHOUE,Le type est invalide
PERSONAL_ID,1223867152,XOF,20000,Pacôme Dossou,SUCCES,
PERSONAL_ID,0035997418,XOF,500,Ange Kpangon,SUCCES,
PHONE,1321728707,XOF,20000,Serge Fagbemi,ECHOUE,Le type est invalide
PERSONAL_ID,3244563268,XOF,250,Fabrice Lokossou,SUCCES,
PERSONAL_ID,9839651463,XOF,15000,Gildas Agossa,SUCCES,
PERSONAL_ID,5698802234,XOF,10000,Dieudonné Kpakpo,SUCCES,
PERSONAL_ID,0488542521,XOF,15000,Hervé Adjaho,SUCCES,
PERSONAL_ID,8050567113,XOF,20000,Malick Fagbemi,SUCCES,
PERSONAL_ID,5003507748,XOF,2500,Christelle Dossou,SUCCES,
PERSONAL_ID,1170667836,XOF,20000,Valentin Fagbemi,SUCCES,
PERSONAL_ID,9147232574,XOF,20000,Sylvie Gbaguidi,SUCCES,
PERSONAL_ID,0219416303,XOF,20000,Emile Ahouandjinou,SUCCES,
PERSONAL_ID,1874263061,XOF,1000,Flora Chabi,SUCCES,
PERSONAL_ID,7931912942,XOF,250,Serge Tchibozo,SUCCES,
PERSONAL_ID,9541107314,XOF,10000,Chabi Djossou,SUCCES,
PERSONAL_ID,5474211980,XOF,500,Mariam Adéyèmi,SUCCES,
PERSONAL_ID,0486881343,XOF,2500,Roland Kpangon,SUCCES,
PERSONAL_ID,5356146424,XOF,5000,Marlène Lokossou,SUCCES,
PERSONAL_ID,4478355208,XOF,1000,Noël Koukpaki,SUCCES,
PERSONAL_ID,7110419724,XOF,5000,Boris Gandonou,SUCCES,
PERSONAL_ID,2799634092,XOF,100,Jacques Hountondji,SUCCES,
PERSONAL_ID,7566024632,XOF,7500,Joseph Ahossi,SUCCES,
PERSONAL_ID,5441543635,XOF,15000,Catherine Azonhidé,SUCCES,
PERSONAL_ID,6706347064,XOF,5000,Malick Dossou,SUCCES,
PERSONAL_ID,6137773863,XOF,1000,Catherine Zannou,SUCCES,
PERSONAL_ID,9199659629,XOF,1000,Kossi Hountondji,SUCCES,
PERSONAL_ID,8204584256,XOF,100,Honoré Zannou,SUCCES,
PERSONAL_ID,9141025926,XOF,cent,Chabi Adimou,ECHOUE,Le montant doit être un nombre positif
PERSONAL_ID,0292871314,XOF,250,Boris Zinsou,SUCCES,
PERSONAL_ID,2744495822,XOF,15000,Olivier Kpangon,SUCCES,
